id,user,date,transaction_type,amount
4212,97a13d99-1f2c-40ff-8e41-8c9a1d6ea374,2020-06-04,CREDIT,15866
4213,97a13d99-1f2c-40ff-8e41-8c9a1d6ea374,2020-07-31,DEBIT,28699
4214,97a13d99-1f2c-40ff-8e41-8c9a1d6ea374,2020-03-11,DEBIT,3183
4215,97a13d99-1f2c-40ff-8e41-8c9a1d6ea374,2020-03-09,CREDIT,96845
4216,97a13d99-1f2c-40ff-8e41-8c9a1d6ea374,2020-11-24,CREDIT,98596
4217,97a13d99-1f2c-40ff-8e41-8c9a1d6ea374,2020-07-04,CREDIT,3498
4218,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-09-07,CREDIT,25951
4219,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-09-06,CREDIT,63717
4220,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-06-17,DEBIT,6221
4221,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-03-10,DEBIT,54309
4222,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-08-22,CREDIT,54383
4223,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-07-24,CREDIT,20302
4224,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-07-25,CREDIT,45168
4225,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-03-30,CREDIT,71217
4226,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-04-28,DEBIT,40614
4227,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-12-07,DEBIT,24004
4228,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-05-31,CREDIT,61067
4229,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-12-31,DEBIT,3470
4230,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-01-04,CREDIT,79759
4231,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-09-10,CREDIT,95735
4232,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-10-29,DEBIT,12887
4233,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-02-19,DEBIT,74238
4234,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-11-22,CREDIT,60445
4235,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-09-07,DEBIT,82708
4236,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-11-30,DEBIT,58697
4237,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-08-29,DEBIT,47390
4238,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-06-27,CREDIT,71608
4239,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-12-20,CREDIT,89078
4240,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-08-18,CREDIT,97146
4241,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-12-24,CREDIT,22071
4242,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-07-11,CREDIT,26349
4243,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-05-06,CREDIT,20671
4244,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-02-17,DEBIT,74229
4245,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-11-27,DEBIT,60669
4246,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-03-17,CREDIT,47551
4247,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-11-17,DEBIT,7581
4248,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-01-03,CREDIT,69078
4249,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-12-04,DEBIT,93743
4250,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-01-24,CREDIT,90728
4251,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-10-05,DEBIT,51370
4252,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-10-09,DEBIT,8926
4253,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-05-13,CREDIT,18301
4254,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-04-02,CREDIT,45137
4255,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-10-24,CREDIT,94538
4256,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-03-03,DEBIT,60720
4257,002b3de8-5b0a-4f56-8b35-086846f2ea25,2020-12-20,CREDIT,38782
4258,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-02-16,CREDIT,71625
4259,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-08-18,DEBIT,78517
4260,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-03-27,DEBIT,97540
4261,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-08-04,DEBIT,29282
4262,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-10-06,DEBIT,92600
4263,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-10-18,DEBIT,30403
4264,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-01-22,DEBIT,68587
4265,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-06-30,DEBIT,44993
4266,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-07-24,DEBIT,48692
4267,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-07-01,CREDIT,32944
4268,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-06-20,CREDIT,87399
4269,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-03-26,DEBIT,7722
4270,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-01-05,DEBIT,22451
4271,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-05-26,CREDIT,38827
4272,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-07-15,CREDIT,64470
4273,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-09-14,DEBIT,78164
4274,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-09-09,CREDIT,59559
4275,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-02-20,CREDIT,23121
4276,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-11-25,DEBIT,26486
4277,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-08-11,CREDIT,17512
4278,7a548ea3-c908-4de7-a53e-3a88af798bac,2020-06-15,CREDIT,38634
4279,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-12-05,DEBIT,18510
4280,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-07-23,DEBIT,42318
4281,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-01-28,CREDIT,66369
4282,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-14,CREDIT,73497
4283,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-04-22,CREDIT,2336
4284,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-02-25,CREDIT,40835
4285,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-07-28,DEBIT,72293
4286,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-03,CREDIT,15698
4287,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-15,CREDIT,4736
4288,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-05-15,DEBIT,39144
4289,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-08-16,DEBIT,43145
4290,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-06-07,DEBIT,55323
4291,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-01,CREDIT,12395
4292,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-02-04,DEBIT,80280
4293,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-05-21,CREDIT,26442
4294,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-12-05,CREDIT,21564
4295,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-14,DEBIT,65618
4296,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-05-02,CREDIT,31894
4297,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-04-30,CREDIT,66584
4298,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-11-24,DEBIT,2063
4299,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-08-30,CREDIT,54903
4300,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-23,DEBIT,58336
4301,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-12,CREDIT,65863
4302,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-26,DEBIT,45387
4303,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-02-06,DEBIT,84573
4304,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-11-10,DEBIT,19901
4305,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-11-12,CREDIT,54429
4306,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-14,DEBIT,77645
4307,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-20,CREDIT,39193
4308,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-03-26,DEBIT,48598
4309,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-10-19,DEBIT,30405
4310,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-02-23,CREDIT,34372
4311,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-08-12,CREDIT,95899
4312,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-12-28,DEBIT,21628
4313,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-01-25,DEBIT,9579
4314,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-06-15,CREDIT,18479
4315,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-12-01,CREDIT,73211
4316,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-03-23,DEBIT,99116
4317,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-04-06,DEBIT,35596
4318,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-05-04,CREDIT,86004
4319,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-09-11,CREDIT,85205
4320,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-06-30,DEBIT,58029
4321,d580ad7d-144a-4d8a-81cb-f775036e6003,2020-07-09,CREDIT,35368
4322,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-04-22,DEBIT,34218
4323,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-12-13,CREDIT,40845
4324,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-04-03,CREDIT,11942
4325,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-03-18,DEBIT,65288
4326,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-08-03,DEBIT,68932
4327,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-12-10,CREDIT,18559
4328,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-01-21,CREDIT,25759
4329,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-08-31,DEBIT,73547
4330,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-09-06,DEBIT,49205
4331,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-07-26,CREDIT,6352
4332,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-07-19,CREDIT,56426
4333,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-02-18,CREDIT,59168
4334,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-03-29,DEBIT,47931
4335,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-04-19,CREDIT,28206
4336,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-07-29,CREDIT,169
4337,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-09-30,CREDIT,18334
4338,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-04-29,DEBIT,96707
4339,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-11-05,DEBIT,94156
4340,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-07-03,DEBIT,23596
4341,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-06-01,CREDIT,64706
4342,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-02-14,CREDIT,46675
4343,29abf054-3095-477f-9b5e-0d2947eb5bf7,2020-05-17,DEBIT,58810
4344,42958657-5663-4f13-b3ba-9189ab1358e3,2020-08-03,DEBIT,9131
4345,42958657-5663-4f13-b3ba-9189ab1358e3,2020-10-24,CREDIT,73036
4346,42958657-5663-4f13-b3ba-9189ab1358e3,2020-04-12,CREDIT,84349
4347,42958657-5663-4f13-b3ba-9189ab1358e3,2020-01-23,DEBIT,448
4348,09792e1a-26b4-49b9-ba11-538dd0f07485,2020-11-22,CREDIT,36324
4349,09792e1a-26b4-49b9-ba11-538dd0f07485,2020-01-18,CREDIT,86144
4350,09792e1a-26b4-49b9-ba11-538dd0f07485,2020-02-15,DEBIT,29845
4351,09792e1a-26b4-49b9-ba11-538dd0f07485,2020-07-08,CREDIT,61632
4352,09792e1a-26b4-49b9-ba11-538dd0f07485,2020-08-27,DEBIT,83308
4353,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-01-29,DEBIT,97341
4354,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-07-13,CREDIT,40575
4355,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-03-05,DEBIT,51997
4356,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-03-03,DEBIT,40720
4357,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-08-30,CREDIT,26505
4358,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-06-11,DEBIT,29412
4359,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-12-15,CREDIT,7499
4360,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-03-05,DEBIT,32376
4361,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-08-05,CREDIT,49211
4362,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-08-24,DEBIT,82293
4363,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-04-21,CREDIT,69091
4364,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-03-14,CREDIT,72593
4365,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-05-01,DEBIT,99131
4366,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-12-04,DEBIT,81758
4367,beede4bb-07ce-4705-a126-7d2aa70945a7,2020-07-05,CREDIT,53908
4368,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-09-12,CREDIT,84588
4369,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-05-03,DEBIT,26204
4370,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-02-15,DEBIT,10950
4371,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-06-01,CREDIT,77831
4372,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-12-17,DEBIT,43670
4373,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-08-16,DEBIT,69122
4374,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-09-06,DEBIT,10349
4375,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-05-25,DEBIT,89810
4376,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-05-17,CREDIT,45079
4377,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-04-27,DEBIT,8201
4378,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-07-05,CREDIT,72468
4379,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-06-10,CREDIT,58432
4380,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-12-18,DEBIT,69140
4381,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-06-21,DEBIT,37273
4382,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-08-18,DEBIT,96328
4383,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-11-11,DEBIT,51330
4384,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-02-04,DEBIT,48750
4385,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-07-30,CREDIT,56177
4386,d64799d4-1131-49e8-b2bc-4cf930739aaf,2020-06-11,DEBIT,34849
4387,2ea439b2-59f0-4db3-b134-72c352a1f021,2020-01-29,DEBIT,29402
4388,2ea439b2-59f0-4db3-b134-72c352a1f021,2020-04-02,CREDIT,6595
4389,2ea439b2-59f0-4db3-b134-72c352a1f021,2020-11-10,CREDIT,92104
4390,2ea439b2-59f0-4db3-b134-72c352a1f021,2020-02-10,CREDIT,28666
4391,2ea439b2-59f0-4db3-b134-72c352a1f021,2020-04-27,CREDIT,32305
4392,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-06-26,DEBIT,94780
4393,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-01-26,CREDIT,87181
4394,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-29,CREDIT,65702
4395,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-01-16,CREDIT,63918
4396,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-12,DEBIT,37297
4397,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-07-02,DEBIT,28260
4398,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-05-24,CREDIT,76391
4399,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-03,DEBIT,53221
4400,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-02-21,CREDIT,5403
4401,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-06-25,CREDIT,86971
4402,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-03-19,CREDIT,52705
4403,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-03-06,CREDIT,1448
4404,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-07,CREDIT,60338
4405,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-08-01,DEBIT,88097
4406,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-02-01,CREDIT,11873
4407,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-06-24,DEBIT,26367
4408,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-03-10,DEBIT,76279
4409,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-11-19,CREDIT,82474
4410,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-08-23,DEBIT,82503
4411,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-09-28,CREDIT,59460
4412,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-10-30,DEBIT,19811
4413,c083acef-f9ed-4a85-b9f5-a5c4b313abd4,2020-01-06,CREDIT,16067
4414,9fbdb5ba-ce36-4990-a27b-b129fbd2c735,2020-06-17,CREDIT,79092
4415,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-10-07,DEBIT,41205
4416,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-02,DEBIT,78043
4417,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-09-03,DEBIT,55891
4418,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-15,DEBIT,77814
4419,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-06-04,DEBIT,30844
4420,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-20,CREDIT,46558
4421,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-28,DEBIT,22149
4422,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-07-15,CREDIT,97551
4423,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-06-10,CREDIT,20892
4424,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-08-02,CREDIT,1701
4425,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-21,CREDIT,42994
4426,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-24,DEBIT,37582
4427,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-07-12,DEBIT,94334
4428,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-25,DEBIT,60646
4429,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-08,CREDIT,98007
4430,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-06,CREDIT,249
4431,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-06,DEBIT,46828
4432,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-05-15,CREDIT,13662
4433,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-02-24,DEBIT,16046
4434,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-05-06,CREDIT,43515
4435,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-07-13,DEBIT,69131
4436,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-18,DEBIT,71148
4437,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-27,DEBIT,40334
4438,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-03,DEBIT,1334
4439,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-08-20,CREDIT,66258
4440,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-08-26,CREDIT,28501
4441,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-09-11,CREDIT,24753
4442,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-09-24,CREDIT,94521
4443,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-01-30,CREDIT,46269
4444,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-11,DEBIT,54211
4445,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-08-03,CREDIT,13123
4446,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-06-20,CREDIT,1997
4447,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-07-30,CREDIT,5613
4448,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-05-02,CREDIT,15785
4449,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-16,CREDIT,43368
4450,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-02,CREDIT,21949
4451,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-21,CREDIT,20071
4452,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-06-26,DEBIT,18085
4453,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-11-25,DEBIT,83432
4454,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-17,CREDIT,53953
4455,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-05-20,CREDIT,48928
4456,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-12,DEBIT,62722
4457,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-30,CREDIT,59977
4458,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-17,DEBIT,56428
4459,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-03-22,CREDIT,63098
4460,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-08,DEBIT,70315
4461,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-02,CREDIT,93434
4462,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-04-24,DEBIT,32490
4463,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-10-23,DEBIT,62404
4464,695b716d-15e0-4e5e-b52e-49ec70d38601,2020-12-11,CREDIT,79129
4465,32bece99-5550-4a71-aa91-befa9e8381d0,2020-08-16,DEBIT,90838
4466,32bece99-5550-4a71-aa91-befa9e8381d0,2020-06-21,CREDIT,76097
4467,32bece99-5550-4a71-aa91-befa9e8381d0,2020-12-11,CREDIT,84637
4468,32bece99-5550-4a71-aa91-befa9e8381d0,2020-06-13,CREDIT,17517
4469,32bece99-5550-4a71-aa91-befa9e8381d0,2020-04-25,DEBIT,47158
4470,32bece99-5550-4a71-aa91-befa9e8381d0,2020-06-28,CREDIT,98109
4471,32bece99-5550-4a71-aa91-befa9e8381d0,2020-07-03,CREDIT,6413
4472,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-03-22,CREDIT,47872
4473,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-08-19,CREDIT,19017
4474,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-11-09,DEBIT,34497
4475,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-06-09,DEBIT,42462
4476,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-12-10,CREDIT,8025
4477,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-07-19,CREDIT,22326
4478,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-12-14,CREDIT,90987
4479,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-01-13,DEBIT,22456
4480,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-12-26,DEBIT,68287
4481,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-01-08,CREDIT,54457
4482,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-07-28,CREDIT,11498
4483,6726790b-a438-4d72-bc89-18cb9c7ce124,2020-12-21,DEBIT,80561
4484,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-09,CREDIT,27688
4485,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-29,CREDIT,10669
4486,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-15,DEBIT,18498
4487,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-09,DEBIT,18208
4488,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-05-29,CREDIT,19241
4489,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-03-22,CREDIT,12273
4490,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-07,CREDIT,55311
4491,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-03-14,CREDIT,47096
4492,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-26,DEBIT,86002
4493,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-03-24,CREDIT,15398
4494,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-03-20,DEBIT,21108
4495,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-18,CREDIT,45602
4496,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-16,CREDIT,83909
4497,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-05,DEBIT,92923
4498,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-11-01,CREDIT,97036
4499,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-31,CREDIT,99982
4500,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-17,CREDIT,49394
4501,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-16,DEBIT,19418
4502,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-04-22,CREDIT,95234
4503,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-17,DEBIT,26621
4504,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-09-28,DEBIT,31985
4505,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-15,DEBIT,24408
4506,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-07-19,DEBIT,15185
4507,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-12-21,DEBIT,76696
4508,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-05-26,CREDIT,21025
4509,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-24,DEBIT,17832
4510,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-11-20,DEBIT,40728
4511,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-08-03,DEBIT,56441
4512,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-01-28,CREDIT,66487
4513,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-06,CREDIT,59148
4514,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-06-02,CREDIT,97649
4515,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-12-21,CREDIT,79761
4516,28429e56-3d6f-49dc-88c2-7c8b5995b1f1,2020-02-05,CREDIT,45773
